year,site,latitude,longitude,month,airT,precip,snowDepth,SWE,streamFlow
2003,Lake Irene,40.41432,-105.8198,2,11,2.1,52,13.7,3.77
2003,Lake Irene,40.41432,-105.8198,3,21,2.4,77,19.1,3.71
2003,Lake Irene,40.41432,-105.8198,4,27,1.5,87,27.8,9.42
2003,Lake Irene,40.41432,-105.8198,5,30,3,72,27.6,60.80
2003,Elk River,40.84781,-106.96871,1,18,3,154,6.1,63.20
2003,Elk River,40.84781,-106.96871,2,34,4.9,33,9.1,82.50
2003,Elk River,40.84781,-106.96871,3,13,4,49,14,116.70
2003,Elk River,40.84781,-106.96871,4,37,4.3,46,17.9,510.40
2003,Elk River,40.84781,-106.96871,5,26,2.1,27,12.9,1730.00
2003,Phantom Valley ,40.39937,-105.84757,1,18,1.8,40,9.5,3.79
2003,Phantom Valley ,40.39937,-105.84757,2,11,2.1,52,13.7,3.77
2003,Phantom Valley ,40.39937,-105.84757,3,21,2.4,77,19.1,3.71
2003,Phantom Valley ,40.39937,-105.84757,4,27,1.5,87,27.8,9.42
2003,Phantom Valley ,40.39937,-105.84757,5,30,3,72,27.6,60.80
2003,El Diente Park,37.78617,-108.02155,1,13,0.5,33,5.9,37.80
2003,El Diente Park,37.78617,-108.02155,2,23,3.8,24,6.2,36.60
2003,El Diente Park,37.78617,-108.02155,3,8,2.9,53,9.6,52.10
2003,El Diente Park,37.78617,-108.02155,4,21,2.5,40,11.6,67.60
2003,El Diente Park,37.78617,-108.02155,5,16,2.6,16,2.4,496.20
2004,Bison Lake,39.76487,-107.35681,1,16,2.7,50,13.5,1137.00
2004,Bison Lake,39.76487,-107.35681,2,7,1.4,62,17.6,1081.87
2004,Bison Lake,39.76487,-107.35681,3,22,1.3,74,21.3,1170.67
2004,Bison Lake,39.76487,-107.35681,4,30,2.6,55,22.5,1852.00
2004,Bison Lake,39.76487,-107.35681,5,39,1.1,61,25.6,3617.33
2004,Gros Ventre Summit ,43.38939,-110.12943,1,12,1.5,33,6.5,24.00
2004,Gros Ventre Summit ,43.38939,-110.12943,2,15,1.6,34,8,27.80
2004,Gros Ventre Summit ,43.38939,-110.12943,3,27,1.2,39,9.3,150.50
2004,Gros Ventre Summit ,43.38939,-110.12943,4,33,1.5,29,9.8,211.90
2004,Gros Ventre Summit ,43.38939,-110.12943,5,38,2.8,18,7.4,448.60
2004,Divide Peak,41.30398,-107.15241,1,22,2.1,43,10.1,28.60
2004,Divide Peak,41.30398,-107.15241,2,21,4.2,44,12.1,28.90
2004,Divide Peak,41.30398,-107.15241,3,35,1.6,171,16.3,92.50
2004,Divide Peak,41.30398,-107.15241,4,38,3.4,40,16.6,311.60
2004,Divide Peak,41.30398,-107.15241,5,45,2.6,28,12.1,536.20
2004,Summit ,39.71796,-106.15802,1,19,1.5,22,4.5,72.30
2004,Summit ,39.71796,-106.15802,2,10,1,31,6.5,72.29
2004,Summit ,39.71796,-106.15802,3,27,1.1,40,8.7,72.83
2004,Summit ,39.71796,-106.15802,4,36,1.1,25,10.3,48.53
2004,Summit ,39.71796,-106.15802,5,43,0.9,1,2.6,49.39
2004,Stillwater ,40.22543,-105.91977,1,18,1,15,3,1127.06
2004,Stillwater ,40.22543,-105.91977,2,10,0.7,26,4.7,1104.07
2004,Stillwater ,40.22543,-105.91977,3,28,0.6,150,6.1,1398.06
2004,Stillwater ,40.22543,-105.91977,4,36,1.1,2,1.5,1773.33
2004,Stillwater ,40.22543,-105.91977,5,45,0.2,0,0,3959.35
2004,Stump Lakes,37.47621,-107.63295,1,38,3.6,36,7.6,51.90
2004,Stump Lakes,37.47621,-107.63295,2,18,5.7,49,11.2,52.60
2004,Stump Lakes,37.47621,-107.63295,3,8,1.2,74,16.2,396.50
2004,Stump Lakes,37.47621,-107.63295,4,28,6.5,52,16.5,510.10
2004,Stump Lakes,37.47621,-107.63295,5,32,0.6,128,22.8,1304.00
2004,Upper San Juan,37.48576,-106.83535,1,18,7.9,51,19.3,51.90
2004,Upper San Juan,37.48576,-106.83535,2,17,7.2,77,27.2,52.60
2004,Upper San Juan,37.48576,-106.83535,3,12,2.2,97,34.4,396.50
2004,Upper San Juan,37.48576,-106.83535,4,15,4.5,83,30.7,510.10
2004,Upper San Juan,37.48576,-106.83535,5,18,0.4,51,28.9,1304.00
2004,Midway Valley,37.56933,-112.83849,1,20,2.2,47,11.1,5.94
2004,Midway Valley,37.56933,-112.83849,2,20,9.9,51,13.3,7.28
2004,Midway Valley,37.56933,-112.83849,3,34,1.1,100,23.2,14.00
2004,Midway Valley,37.56933,-112.83849,4,34,2.6,53,22.5,7.99
2004,Midway Valley,37.56933,-112.83849,5,44,0.4,45,21,5.94
2004,Beartown,37.71409,-107.51212,1,12,4.3,48,11.3,14.60
2004,Beartown,37.71409,-107.51212,2,6,5.5,55,15.6,16.00
2004,Beartown,37.71409,-107.51212,3,6,1.7,81,21.1,44.00
2004,Beartown,37.71409,-107.51212,4,26,5.3,49,20.6,72.70
2004,Beartown,37.71409,-107.51212,5,18,1,53,22.7,351.10
2004,Lookout Mountain,33.36027,-107.83122,1,31,1,1,0.4,23.40
2004,Lookout Mountain,33.36027,-107.83122,2,29,0,2,1.4,24.30
2004,Lookout Mountain,33.36027,-107.83122,3,43,2.4,1,0.4,51.60
2004,Lookout Mountain,33.36027,-107.83122,4,43,2.9,0,0,125.30
2004,Lookout Mountain,33.36027,-107.83122,5,57,0.3,1,0,43.60
2004,Elk River,40.84781,-106.96871,1,22,2.4,35,9.6,96.80
2004,Elk River,40.84781,-106.96871,2,1,3.7,44,12,100.80
2004,Elk River,40.84781,-106.96871,3,14,1.6,53,15.7,224.70
2004,Elk River,40.84781,-106.96871,4,36,3.9,29,11.8,436.00
2004,Elk River,40.84781,-106.96871,5,24,2.1,7,1.4,1211.00
2004,Battle Mountain,41.05413,-107.26609,1,22,2.3,30,8.1,28.60
2004,Battle Mountain,41.05413,-107.26609,2,23,2.8,35,10.4,28.90
2004,Battle Mountain,41.05413,-107.26609,3,33,1.3,37,13.2,92.50
2004,Battle Mountain,41.05413,-107.26609,4,37,1.9,12,6,311.60
2004,Battle Mountain,41.05413,-107.26609,5,42,1.8,3,0,536.20
2004,Lone Cone,37.89183,-108.19544,1,19,3.5,33,6.9,2.35
2004,Lone Cone,37.89183,-108.19544,2,8,4.7,140,10.4,2.32
2004,Lone Cone,37.89183,-108.19544,3,13,1,140,15.1,3.26
2004,Lone Cone,37.89183,-108.19544,4,27,4.5,27,10.2,7.33
2004,Lone Cone,37.89183,-108.19544,5,23,0.1,12,3.9,48.90
2004,Columbine ,40.3948,-106.60408,1,16,1.5,42,9.8,18.55
2004,Columbine ,40.3948,-106.60408,2,7,1.5,52,12.1,15.18
2004,Columbine ,40.3948,-106.60408,3,22,1.7,73,15.6,27.46
2004,Columbine ,40.3948,-106.60408,4,31,2,54,18.8,34.42
2004,Columbine ,40.3948,-106.60408,5,39,0.6,55,20,35.67
2004,Baker butte,34.4566,-111.40643,1,32,2.7,2,0.3,0.00
2004,Baker butte,34.4566,-111.40643,2,30,3.6,10,2.5,0.00
2004,Baker butte,34.4566,-111.40643,3,46,0.9,18,4.9,0.00
2004,Baker butte,34.4566,-111.40643,4,44,3.4,1,0,0.00
2004,Baker butte,34.4566,-111.40643,5,56,0,1,0,0.98
2004,Arapaho,40.35098,-106.35098,1,16,1.5,42,9.8,18.55
2004,Arapaho,40.35098,-106.35098,2,7,1.5,52,12.1,15.18
2004,Arapaho,40.35098,-106.35098,3,22,1.7,73,15.6,27.46
2004,Arapaho,40.35098,-106.35098,4,31,2,54,18.8,34.42
2004,Arapaho,40.35098,-106.35098,5,39,0.6,55,20,35.67
2004,Berthoud Summit ,39.80392,-105.77789,1,18,1.6,29,6.3,3.39
2004,Berthoud Summit ,39.80392,-105.77789,2,8,1.8,43,10,3.44
2004,Berthoud Summit ,39.80392,-105.77789,3,24,1.9,51,13.2,2.54
2004,Berthoud Summit ,39.80392,-105.77789,4,30,2.8,40,12.4,6.39
2004,Berthoud Summit ,39.80392,-105.77789,5,40,1.2,42,14.1,20.45
2004,Dry Lake,40.53397,-106.7813,1,24,3.1,45,11,96.80
2004,Dry Lake,40.53397,-106.7813,2,9,4.5,54,13.6,100.80
2004,Dry Lake,40.53397,-106.7813,3,19,2.2,62,18.1,224.70
2004,Dry Lake,40.53397,-106.7813,4,37,3.4,34,14.9,436.00
2004,Dry Lake,40.53397,-106.7813,5,28,2.6,9,4.5,1211.00
2004,Brown Duck,40.58102,-110.58587,1,15,2.3,48,8.1,23.60
2004,Brown Duck,40.58102,-110.58587,2,-10,5.1,46,10.4,20.60
2004,Brown Duck,40.58102,-110.58587,3,4,1.2,74,15.5,29.60
2004,Brown Duck,40.58102,-110.58587,4,37,3.7,50,16.7,48.10
2004,Brown Duck,40.58102,-110.58587,5,26,0.6,51,19.2,257.40
2004,Lost Dog,40.81588,-106.74835,1,22,3.4,47,12,96.80
2004,Lost Dog,40.81588,-106.74835,2,2,3.8,58,15.4,100.80
2004,Lost Dog,40.81588,-106.74835,3,14,1.8,150,19.2,224.70
2004,Lost Dog,40.81588,-106.74835,4,41,3.8,41,18.7,436.00
2004,Lost Dog,40.81588,-106.74835,5,24,1.9,25,13.7,1211.00
2004,Spring Creek,42.52516,-110.66148,1,18,4.4,54,10.6,24.00
2004,Spring Creek,42.52516,-110.66148,2,19,3.5,62,15,27.80
2004,Spring Creek,42.52516,-110.66148,3,31,2.7,68,18.5,150.50
2004,Spring Creek,42.52516,-110.66148,4,35,2,62,21.2,211.90
2004,Spring Creek,42.52516,-110.66148,5,40,3.9,53,21.2,448.60
2004,Red Mountain Pass,37.8918,-107.71342,1,13,3.4,51,11.5,16.20
2004,Red Mountain Pass,37.8918,-107.71342,2,2,5.7,57,14.9,15.80
2004,Red Mountain Pass,37.8918,-107.71342,3,10,2,84,20.4,38.80
2004,Red Mountain Pass,37.8918,-107.71342,4,25,6.4,53,21.1,58.30
2004,Red Mountain Pass,37.8918,-107.71342,5,22,0.8,63,25.3,294.50
2004,El Diente Park,37.78617,-108.02155,1,12,3.5,30,5.5,48.70
2004,El Diente Park,37.78617,-108.02155,2,7,4.8,42,8.5,43.40
2004,El Diente Park,37.78617,-108.02155,3,12,1.9,133,13.3,93.50
2004,El Diente Park,37.78617,-108.02155,4,25,6,26,8.3,134.50
2004,El Diente Park,37.78617,-108.02155,5,18,1.3,29,8,579.30
2004,Middle Creek,37.61978,-107.03482,1,14,3.6,41,10.9,51.90
2004,Middle Creek,37.61978,-107.03482,2,6,4.2,232,14.1,52.60
2004,Middle Creek,37.61978,-107.03482,3,1,1.4,73,18.2,396.50
2004,Middle Creek,37.61978,-107.03482,4,25,4.4,50,18.6,510.10
2004,Middle Creek,37.61978,-107.03482,5,21,0.3,56,22.5,1304.00
2004,Webster Flat,37.575,-112.90155,1,27,1.5,27,6.3,5.94
2004,Webster Flat,37.575,-112.90155,2,23,8.6,30,7.4,7.28
2004,Webster Flat,37.575,-112.90155,3,39,0.5,65,16,14.00
2004,Webster Flat,37.575,-112.90155,4,38,2.2,16,5.6,7.99
2004,Webster Flat,37.575,-112.90155,5,47,0.2,0,0,5.94
2004,Sandstone,41.11172,-107.1706,1,19,2.7,42,6,28.60
2004,Sandstone,41.11172,-107.1706,2,20,2.4,45,8,28.90
2004,Sandstone,41.11172,-107.1706,3,34,1.2,185,10.2,92.50
2004,Sandstone,41.11172,-107.1706,4,38,2.4,26,9.2,311.60
2004,Sandstone,41.11172,-107.1706,5,46,2.3,0,0,536.20
2004,Silver Creek Divide,33.37106,-108.70618,1,28,2.5,166,0.9,23.40
2004,Silver Creek Divide,33.37106,-108.70618,2,24,2.9,17,3.4,24.30
2004,Silver Creek Divide,33.37106,-108.70618,3,37,2.9,28,6.1,51.60
2004,Silver Creek Divide,33.37106,-108.70618,4,38,4.7,12,4.9,125.30
2004,Silver Creek Divide,33.37106,-108.70618,5,51,0.4,1,0,43.60
2004,Blind Bull,42.964,-110.60973,1,17,4,61,12,24.00
2004,Blind Bull,42.964,-110.60973,2,18,2.7,60,16,27.80
2004,Blind Bull,42.964,-110.60973,3,30,1.4,64,18.7,150.50
2004,Blind Bull,42.964,-110.60973,4,34,2,55,20.1,211.90
2004,Blind Bull,42.964,-110.60973,5,38,3.5,44,19.9,448.60
2004,North Lost Trail,39.07813,-107.14389,1,22,3.2,35,8.5,44.20
2004,North Lost Trail,39.07813,-107.14389,2,9,3,48,11.7,38.40
2004,North Lost Trail,39.07813,-107.14389,3,13,1.9,50,14.7,102.00
2004,North Lost Trail,39.07813,-107.14389,4,33,5.1,25,10.5,208.30
2004,North Lost Trail,39.07813,-107.14389,5,28,0.9,19,5.9,964.80
2004,Buffalo Park,40.22861,-106.59528,1,12,0.4,26,6.2,11.75
2004,Buffalo Park,40.22861,-106.59528,2,22,0.9,32,7.5,8.45
2004,Buffalo Park,40.22861,-106.59528,3,32,0.9,35,9.2,6.51
2004,Buffalo Park,40.22861,-106.59528,4,33,0.6,20,6.5,64.34
2004,Buffalo Park,40.22861,-106.59528,5,42,0.4,0,0,215.20
2004,Whiskey Park,41.00289,-106.90848,1,20,2.6,174,13.4,70.10
2004,Whiskey Park,41.00289,-106.90848,2,3,6,61,16,76.30
2004,Whiskey Park,41.00289,-106.90848,3,11,3.5,70,22,370.50
2004,Whiskey Park,41.00289,-106.90848,4,28,3.3,52,23.3,656.30
2004,Whiskey Park,41.00289,-106.90848,5,20,3.1,42,19.4,913.50
2004,Nast Lake,39.29722,-106.60694,1,10,2.3,17,3.5,85.30
2004,Nast Lake,39.29722,-106.60694,2,13,0.8,24,5.8,84.90
2004,Nast Lake,39.29722,-106.60694,3,28,1.6,25,6.3,94.90
2004,Nast Lake,39.29722,-106.60694,4,33,2.5,1,1.4,56.80
2004,Nast Lake,39.29722,-106.60694,5,41,0.6,0,0,120.80
2004,Beaver Creek,39.59917,-106.51142,1,22,1.9,23,4.1,2.36
2004,Beaver Creek,39.59917,-106.51142,2,16,0.8,33,6.7,2.29
2004,Beaver Creek,39.59917,-106.51142,3,32,0.5,41,8.7,2.95
2004,Beaver Creek,39.59917,-106.51142,4,39,2.2,16,5.5,7.69
2004,Beaver Creek,39.59917,-106.51142,5,47,0.7,1,0,18.73
2004,Mc Clure Pass,39.12897,-107.28806,1,24,2.6,35,7.4,44.20
2004,Mc Clure Pass,39.12897,-107.28806,2,10,3.9,39,10,38.40
2004,Mc Clure Pass,39.12897,-107.28806,3,15,1.1,54,13.9,102.00
2004,Mc Clure Pass,39.12897,-107.28806,4,41,4.3,22,10.7,208.30
2004,Mc Clure Pass,39.12897,-107.28806,5,29,1.2,7,3.9,964.80
2004,Phantom Valley ,40.39937,-105.84757,1,14,2,35,7.5,15.30
2004,Phantom Valley ,40.39937,-105.84757,2,6,1.3,49,10.7,10.82
2004,Phantom Valley ,40.39937,-105.84757,3,21,1.2,56,13.3,8.01
2004,Phantom Valley ,40.39937,-105.84757,4,29,3.4,45,15.6,39.35
2004,Phantom Valley ,40.39937,-105.84757,5,38,0.6,42,15.5,110.80
2004,Lake Irene,40.41432,-105.8198,1,14,2,35,7.5,15.30
2004,Lake Irene,40.41432,-105.8198,2,6,1.3,49,10.7,10.82
2004,Lake Irene,40.41432,-105.8198,3,21,1.2,56,13.3,8.01
2004,Lake Irene,40.41432,-105.8198,4,29,3.4,45,15.6,39.35
2004,Lake Irene,40.41432,-105.8198,5,38,0.6,42,15.5,110.80
2004,Five Points Lake,40.71785,-110.46721,1,14,1.7,44,8.6,23.60
2004,Five Points Lake,40.71785,-110.46721,2,-4,4.9,38,10,20.60
2004,Five Points Lake,40.71785,-110.46721,3,5,0.8,69,14.9,29.60
2004,Five Points Lake,40.71785,-110.46721,4,34,3.3,40,15.6,48.10
2004,Five Points Lake,40.71785,-110.46721,5,29,0.7,35,15.1,257.40
2004,Grizzly Peak,39.64631,-105.86973,1,17,1.7,24,5.1,3.50
2004,Grizzly Peak,39.64631,-105.86973,2,8,1.1,37,7.7,2.30
2004,Grizzly Peak,39.64631,-105.86973,3,24,1.4,97,10.1,2.03
2004,Grizzly Peak,39.64631,-105.86973,4,31,2.3,34,11.2,3.14
2004,Grizzly Peak,39.64631,-105.86973,5,39,0.6,26,9.5,5.72
2004,Wolf Creek Summit,37.47922,-106.8017,1,15,7.6,54,15.8,51.90
2004,Wolf Creek Summit,37.47922,-106.8017,2,14,5.8,78,23.4,52.60
2004,Wolf Creek Summit,37.47922,-106.8017,3,8,2.7,168,29.2,396.50
2004,Wolf Creek Summit,37.47922,-106.8017,4,32,4.7,75,31.6,510.10
2004,Wolf Creek Summit,37.47922,-106.8017,5,22,0.1,71,36.3,1304.00
2004,Mancos,37.43087,-108.16954,1,19,4.8,23,5.5,51.90
2004,Mancos,37.43087,-108.16954,2,13,5.5,42,10.3,52.60
2004,Mancos,37.43087,-108.16954,3,14,0.2,60,15.8,396.50
2004,Mancos,37.43087,-108.16954,4,38,5.4,16,6.8,510.10
2004,Mancos,37.43087,-108.16954,5,25,0.3,15,4.3,1304.00
2004,Old Battle,41.15397,-106.96937,1,14,4.6,66,16.7,70.10
2004,Old Battle,41.15397,-106.96937,2,-1,4.3,68,20.8,76.30
2004,Old Battle,41.15397,-106.96937,3,8,3.2,83,24.9,370.50
2004,Old Battle,41.15397,-106.96937,4,37,5.4,73,27.2,656.30
2004,Old Battle,41.15397,-106.96937,5,17,2.9,73,32.6,913.50
2005,Divide Peak,41.30398,-107.15241,1,26,5.2,37,9.5,59.50
2005,Divide Peak,41.30398,-107.15241,2,25,2.9,52,14.5,48.50
2005,Divide Peak,41.30398,-107.15241,3,28,2.4,58,17.4,51.80
2005,Divide Peak,41.30398,-107.15241,4,37,4.1,64,19.8,323.30
2005,Divide Peak,41.30398,-107.15241,5,45,3.6,52,18.2,1059.00
2005,Mineral Creek,37.84747,-107.72657,1,25,6.5,32,7.5,32.30
2005,Mineral Creek,37.84747,-107.72657,2,17,3,57,14,31.20
2005,Mineral Creek,37.84747,-107.72657,3,14,3.3,63,17,31.30
2005,Mineral Creek,37.84747,-107.72657,4,3,3.8,70,20.3,57.20
2005,Mineral Creek,37.84747,-107.72657,5,31,1.4,46,18.4,302.10
2005,Nast Lake,39.29722,-106.60694,1,20,2.6,158,1.8,74.40
2005,Nast Lake,39.29722,-106.60694,2,19,1.5,158,4.4,74.80
2005,Nast Lake,39.29722,-106.60694,3,26,1.6,159,4.6,77.70
2005,Nast Lake,39.29722,-106.60694,4,35,2.8,21,6.2,80.60
2005,Nast Lake,39.29722,-106.60694,5,45,1.2,0,0,115.70
2005,El Diente Park,37.78617,-108.02155,1,20,7.3,27,5,50.80
2005,El Diente Park,37.78617,-108.02155,2,13,3.9,52,12.3,48.70
2005,El Diente Park,37.78617,-108.02155,3,12,3.5,59,16.2,49.90
2005,El Diente Park,37.78617,-108.02155,4,-2,3.3,66,19.1,139.90
2005,El Diente Park,37.78617,-108.02155,5,27,2.3,39,13.2,667.10
2005,Beaver Creek,39.59917,-106.51142,1,25,2.7,19,4.3,2.26
2005,Beaver Creek,39.59917,-106.51142,2,25,0.7,30,7.3,2.19
2005,Beaver Creek,39.59917,-106.51142,3,30,0.2,38,9.8,2.06
2005,Beaver Creek,39.59917,-106.51142,4,38,0.7,40,11.7,4.13
2005,Beaver Creek,39.59917,-106.51142,5,42,1,20,6.4,15.38
2005,Five Points Lake,40.71785,-110.46721,1,13,6,82,14.9,33.20
2005,Five Points Lake,40.71785,-110.46721,2,19,2.2,68,20.9,33.40
2005,Five Points Lake,40.71785,-110.46721,3,17,4.6,70,23.1,33.80
2005,Five Points Lake,40.71785,-110.46721,4,12,2.4,81,27.7,54.60
2005,Five Points Lake,40.71785,-110.46721,5,24,4.2,64,29.3,481.40
2005,Spring Creek,42.52516,-110.66148,1,23,5,58,11.3,51.20
2005,Spring Creek,42.52516,-110.66148,2,22,3.4,56,16.3,56.00
2005,Spring Creek,42.52516,-110.66148,3,25,4.5,67,19.7,134.10
2005,Spring Creek,42.52516,-110.66148,4,33,2.8,80,24.2,266.60
2005,Spring Creek,42.52516,-110.66148,5,40,3.9,71,25.8,1178.00
2005,Schofield Pass,39.01522,-107.04877,1,12,8.2,90,26.5,58.70
2005,Schofield Pass,39.01522,-107.04877,2,15,7.7,109,34.7,56.00
2005,Schofield Pass,39.01522,-107.04877,3,4,4.6,115,42.4,69.70
2005,Schofield Pass,39.01522,-107.04877,4,26,3.7,98,43.4,283.20
2005,Schofield Pass,39.01522,-107.04877,5,32,2.6,45,26.4,964.80
2005,Battle Mountain,41.05413,-107.26609,1,26,4.4,16,4.1,59.50
2005,Battle Mountain,41.05413,-107.26609,2,25,3.4,71,8.5,48.50
2005,Battle Mountain,41.05413,-107.26609,3,29,1.7,33,11.9,51.80
2005,Battle Mountain,41.05413,-107.26609,4,35,2.8,31,12.1,323.30
2005,Battle Mountain,41.05413,-107.26609,5,41,3.4,0,0,1059.00
2005,Whiskey Park,41.00289,-106.90848,1,25,6.1,41,10.8,227.90
2005,Whiskey Park,41.00289,-106.90848,2,1,4.6,54,16.9,33.20
2005,Whiskey Park,41.00289,-106.90848,3,9,5.7,65,21.5,325.30
2005,Whiskey Park,41.00289,-106.90848,4,2,3.9,72,27.2,817.50
2005,Whiskey Park,41.00289,-106.90848,5,12,3.9,65,25.7,2153.00
2005,Mancos,37.43087,-108.16954,1,24,11.4,23,5.2,121.60
2005,Mancos,37.43087,-108.16954,2,17,6.2,56,16.6,134.00
2005,Mancos,37.43087,-108.16954,3,19,4.8,65,22.8,255.30
2005,Mancos,37.43087,-108.16954,4,17,3.4,72,27.6,1072.00
2005,Mancos,37.43087,-108.16954,5,29,1.9,35,16,2382.00
2005,Long Valley Junction,37.48756,-112.51458,1,31,7.5,14,2.9,40.20
2005,Long Valley Junction,37.48756,-112.51458,2,31,4.3,26,9.4,21.00
2005,Long Valley Junction,37.48756,-112.51458,3,35,3.4,34,13.4,41.90
2005,Long Valley Junction,37.48756,-112.51458,4,41,1.8,27,11.9,45.90
2005,Long Valley Junction,37.48756,-112.51458,5,52,0.7,0,0,25.40
2005,Red Mountain Pass,37.8918,-107.71342,1,21,7.4,50,12.3,32.30
2005,Red Mountain Pass,37.8918,-107.71342,2,10,4.2,74,19.7,31.20
2005,Red Mountain Pass,37.8918,-107.71342,3,12,5,77,23.1,31.30
2005,Red Mountain Pass,37.8918,-107.71342,4,3,7.8,93,28.1,57.20
2005,Red Mountain Pass,37.8918,-107.71342,5,27,1.4,182,30.3,302.10
2005,Arapaho,40.35098,-106.35098,1,14,1.1,47,10.9,14.53
2005,Arapaho,40.35098,-106.35098,2,19,0.7,67,17.8,14.89
2005,Arapaho,40.35098,-106.35098,3,19,2.5,63,18.9,13.76
2005,Arapaho,40.35098,-106.35098,4,31,3,66,23.1,18.07
2005,Arapaho,40.35098,-106.35098,5,43,0.7,64,24,20.69
2005,Lake Irene ,40.41432,-105.8198,1,15,4.3,37,8.8,16.56
2005,Lake Irene ,40.41432,-105.8198,2,16,1.4,49,13.6,13.32
2005,Lake Irene ,40.41432,-105.8198,3,18,1,59,16.1,10.95
2005,Lake Irene ,40.41432,-105.8198,4,28,1.3,70,19.9,21.31
2005,Lake Irene ,40.41432,-105.8198,5,32,1.9,70,20.4,64.20
2005,Mc Clure Pass,39.12897,-107.28806,1,14,3.9,22,3.6,58.70
2005,Mc Clure Pass,39.12897,-107.28806,2,33,8.2,30,7.5,56.00
2005,Mc Clure Pass,39.12897,-107.28806,3,20,5.9,50,15.7,69.70
2005,Mc Clure Pass,39.12897,-107.28806,4,27,4,64,21.6,283.20
2005,Mc Clure Pass,39.12897,-107.28806,5,17,2.9,63,25.6,964.80
2005,Berthoud Summit ,39.80392,-105.77789,1,19,2.2,28,7.9,2.44
2005,Berthoud Summit ,39.80392,-105.77789,2,20,1.4,42,10.1,2.64
2005,Berthoud Summit ,39.80392,-105.77789,3,22,1.6,47,12.3,2.26
2005,Berthoud Summit ,39.80392,-105.77789,4,30,2.4,61,16.4,2.65
2005,Berthoud Summit ,39.80392,-105.77789,5,34,1.8,69,19.1,7.73
2005,Tower,40.53743,-106.6768,1,23,6.2,63,18.5,116.00
2005,Tower,40.53743,-106.6768,2,11,6.5,80,24,100.20
2005,Tower,40.53743,-106.6768,3,16,7.5,98,30.5,123.30
2005,Tower,40.53743,-106.6768,4,11,6.6,129,38,470.30
2005,Tower,40.53743,-106.6768,5,17,5.7,124,41.4,1502.00
2005,Lookout Mountain,33.36027,-107.83122,1,33,2.3,1,0.8,53.80
2005,Lookout Mountain,33.36027,-107.83122,2,32,3,2,1.2,971.00
2005,Lookout Mountain,33.36027,-107.83122,3,36,0.5,0,0.3,262.30
2005,Lookout Mountain,33.36027,-107.83122,4,45,0.6,1,0,142.20
2005,Lookout Mountain,33.36027,-107.83122,5,56,0.1,0,0,79.70
2005,Baker butte,34.4566,-111.40643,1,37,8.7,4,1.4,0.00
2005,Baker butte,34.4566,-111.40643,2,37,9.8,21,6.3,0.00
2005,Baker butte,34.4566,-111.40643,3,40,3.3,22,7.7,0.00
2005,Baker butte,34.4566,-111.40643,4,47,2.2,8,3,0.00
2005,Baker butte,34.4566,-111.40643,5,57,0,0,0,0.65
2005,Grizzly Peak,39.64631,-105.86973,1,18,2.2,25,4.9,2.10
2005,Grizzly Peak,39.64631,-105.86973,2,20,1,37,7.4,1.51
2005,Grizzly Peak,39.64631,-105.86973,3,21,0.8,41,9.6,1.54
2005,Grizzly Peak,39.64631,-105.86973,4,30,1.5,97,12.2,1.97
2005,Grizzly Peak,39.64631,-105.86973,5,34,1.1,97,11.4,3.84
2005,Lone Cone,37.89183,-108.19544,1,25,6,29,6.9,2.28
2005,Lone Cone,37.89183,-108.19544,2,14,3.9,57,12.9,2.07
2005,Lone Cone,37.89183,-108.19544,3,18,3.2,61,16.8,2.16
2005,Lone Cone,37.89183,-108.19544,4,0,3.1,65,19.9,8.18
2005,Lone Cone,37.89183,-108.19544,5,28,1.4,21,7.6,34.90
2005,Gutz Peak,37.49617,-113.94235,1,34,17.3,30,8.9,1708.00
2005,Gutz Peak,37.49617,-113.94235,2,33,8.3,40,15.1,818.00
2005,Gutz Peak,37.49617,-113.94235,3,38,5.2,51,21.5,641.80
2005,Gutz Peak,37.49617,-113.94235,4,43,3.8,44,20.4,974.20
2005,Gutz Peak,37.49617,-113.94235,5,54,1.4,2,0.9,1764.00
2005,Sandstone ,41.11172,-107.1706,1,26,4,28,4.2,59.50
2005,Sandstone ,41.11172,-107.1706,2,24,2.9,38,7.4,48.50
2005,Sandstone ,41.11172,-107.1706,3,28,3.7,46,10.3,51.80
2005,Sandstone ,41.11172,-107.1706,4,37,2.8,48,14,323.30
2005,Sandstone ,41.11172,-107.1706,5,45,3.4,20,7,1059.00
2005,Columbine ,40.3948,-106.60408,1,14,1.1,47,10.9,14.53
2005,Columbine ,40.3948,-106.60408,2,19,0.7,67,17.8,14.89
2005,Columbine ,40.3948,-106.60408,3,19,2.5,63,18.9,13.76
2005,Columbine ,40.3948,-106.60408,4,31,3,66,23.1,18.07
2005,Columbine ,40.3948,-106.60408,5,43,0.7,64,24,20.69
2005,Dry Lake,40.53397,-106.7813,1,33,4.4,32,8.1,116.00
2005,Dry Lake,40.53397,-106.7813,2,17,3.8,44,12.5,100.20
2005,Dry Lake,40.53397,-106.7813,3,17,4.8,56,16.3,123.30
2005,Dry Lake,40.53397,-106.7813,4,12,5,67,21.1,470.30
2005,Dry Lake,40.53397,-106.7813,5,25,3.4,43,15.1,1502.00
2005,Old Battle,41.15397,-106.96937,1,22,8.3,56,16.1,227.90
2005,Old Battle,41.15397,-106.96937,2,6,4.6,78,24.4,33.20
2005,Old Battle,41.15397,-106.96937,3,18,4,85,29,325.30
